"X","GlobalEventID","Day","MonthYear","Year","FractionDate","Actor1Code","Actor1Name","Actor1CountryCode","Actor1KnownGroupCode","Actor1EthnicCode","Actor1Religion1Code","Actor1Religion2Code","Actor1Type1Code","Actor1Type2Code","Actor1Type3Code","Actor2Code","Actor2Name","Actor2CountryCode","Actor2KnownGroupCode","Actor2EthnicCode","Actor2Religion1Code","Actor2Religion2Code","Actor2Type1Code","Actor2Type2Code","Actor2Type3Code","IsRootEvent","EventCode","EventBaseCode","EventRootCode","QuadClass","GoldsteinScale","NumMentions","NumSources","NumArticles","AvgTone","Actor1Geo_Type","Actor1Geo_Fullname","Actor1Geo_CountryCode","Actor1Geo_ADM1Code","Actor1Geo_ADM2Code","Actor1Geo_Lat","Actor1Geo_Long","Actor1Geo_FeatureID","Actor2Geo_Type","Actor2Geo_Fullname","Actor2Geo_CountryCode","Actor2Geo_ADM1Code","Actor2Geo_ADM2Code","Actor2Geo_Lat","Actor2Geo_Long","Actor2Geo_FeatureID","ActionGeo_Type","ActionGeo_Fullname","ActionGeo_CountryCode","ActionGeo_ADM1Code","ActionGeo_ADM2Code","ActionGeo_Lat","ActionGeo_Long","ActionGeo_FeatureID","Dateadded","Sourceurl","CutURL","CutURL2"
131487,615575939,20170110,201701,2017,2017.0274,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,71,71,7,"2",7.4,2,1,2,3.47874102705688,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170110001500,"http://thenationonlineng.net/chinese-top-envoys-visit-nigeria-others-ll-strengthen-bilateral-ties/","thenationo","thenationonli"
131488,615575941,20170110,201701,2017,2017.0274,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,71,71,7,"2",7.4,5,1,5,3.47874102705688,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170110001500,"http://thenationonlineng.net/chinese-top-envoys-visit-nigeria-others-ll-strengthen-bilateral-ties/","thenationo","thenationonli"
131507,615575962,20170110,201701,2017,2017.0274,"NGAGOV","NIGERIA","NGA",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,6,1,6,3.47874102705688,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170110001500,"http://thenationonlineng.net/chinese-top-envoys-visit-nigeria-others-ll-strengthen-bilateral-ties/","thenationo","thenationonli"
131508,615575964,20170110,201701,2017,2017.0274,"NGAGOV","NIGERIA","NGA",NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,3.47874102705688,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170110001500,"http://thenationonlineng.net/chinese-top-envoys-visit-nigeria-others-ll-strengthen-bilateral-ties/","thenationo","thenationonli"
131942,615585496,20170110,201701,2017,2017.0274,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,43,43,4,"1",2.8,2,1,2,3.72208436724566,1,"Nigeria","NI","NI",NA,10,8,"NI",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",20170110004500,"http://punchng.com/focac-chinas-foreign-minister-visit-nigeria-wednesday/","punchng.co","punchng.com/f"
133922,615625587,20170110,201701,2017,2017.0274,"COP","POSSE",NA,NA,NA,NA,NA,"COP",NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,13,13,1,"1",0.4,4,1,4,-0.95602294455066,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170110034500,"http://www.dailytrust.com.ng/news/columns/the-men-who-will-help-trump-to-ruin-america/179951.html","www.dailyt","www.dailytrus"
134296,615636761,20170110,201701,2017,2017.0274,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,1,1,1,2.61780104712042,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Hongxing, Jilin, China","CH","CH05",13176,43.3083,129.585,"10869878",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170110044500,"http://guardian.ng/business-services/chinese-steel-firm-pledges-commitment-to-nigeria/","guardian.n","guardian.ng/b"
138479,615697309,20170110,201701,2017,2017.0274,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,"4",-5,1,1,1,-10.6854838709678,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",0,NA,NA,NA,NA,NA,NA,NA,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",20170110094500,"http://africanheraldexpress.com/blog8/2017/01/10/the-exigencies-of-the-war-against-corruption-in-nigeria-by-tochukwu-ezukanma/","africanher","africanherald"
146549,615828522,20170110,201701,2017,2017.0274,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,20,20,2,"1",3,4,1,4,-2.4024024024024,0,NA,NA,NA,NA,NA,NA,NA,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170110180000,"http://leadership.ng/news/566687/minister-defies-pmb-jets-out-without-permission","leadership","leadership.ng"
146950,615837149,20170110,201701,2017,2017.0274,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,36,36,3,"1",4,2,1,2,3.43007915567282,4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170110183000,"http://sunnewsonline.com/china-foreign-minister-concludes-5-country-visit-in-nigeria/","sunnewsonl","sunnewsonline"
146951,615837173,20170110,201701,2017,2017.0274,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,"NGAGOV","ABUJA","NGA",NA,NA,NA,NA,"GOV",NA,NA,0,36,36,3,"1",4,3,1,3,3.43007915567282,4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170110183000,"http://sunnewsonline.com/china-foreign-minister-concludes-5-country-visit-in-nigeria/","sunnewsonl","sunnewsonline"
150451,615915697,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,173,173,17,"4",-5,1,1,1,-10.2613746369797,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",0,NA,NA,NA,NA,NA,NA,NA,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",20170111001500,"http://www.opinionnigeria.com/the-exigencies-of-the-war-against-corruption-in-nigeria-by-tochukwu-ezukanma/","www.opinio","www.opinionni"
152665,615970562,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BUS","COMPANIES",NA,NA,NA,NA,NA,"BUS",NA,NA,1,36,36,3,"1",4,2,1,2,-0.655021834061133,4,"Port Harcourt, Rivers, Nigeria","NI","NI50",191389,4.78917,6.99861,"-2025046",4,"Port Harcourt, Rivers, Nigeria","NI","NI50",191389,4.78917,6.99861,"-2025046",4,"Port Harcourt, Rivers, Nigeria","NI","NI50",191389,4.78917,6.99861,"-2025046",20170111034500,"http://guardian.ng/energy/nigeria-others-to-spend-201-3-billion-on-petrochemical-industry/","guardian.n","guardian.ng/e"
159486,616079906,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,1,36,36,3,"1",4,6,1,6,2.68292682926829,4,"Yi Wang, Shanxi, China","CH","CH24",13253,36.4667,111.783,"-1936694",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111123000,"http://www.thisdaylive.com/index.php/2017/01/11/chinese-foreign-minister-visits-nigeria-wesnesday/","www.thisda","www.thisdayli"
159488,616079938,20170111,201701,2017,2017.0301,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,1,36,36,3,"1",4,4,1,4,2.68292682926829,4,"Yi Wang, Shanxi, China","CH","CH24",13253,36.4667,111.783,"-1936694",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111123000,"http://www.thisdaylive.com/index.php/2017/01/11/chinese-foreign-minister-visits-nigeria-wesnesday/","www.thisda","www.thisdayli"
159983,616086549,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"BEL","BELGIUM","BEL",NA,NA,NA,NA,NA,NA,NA,1,173,173,17,"4",-5,3,1,3,-4.10677618069816,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",20170111130000,"http://www.thebreakingtimes.com/the-malabu-oil-deal-end-game-for-opportunists-by-femi-amosun/","www.thebre","www.thebreaki"
164062,616152608,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,2,1,2,3.27510917030568,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://www.nan.ng/headlines/china-mulls-40-billion-investment-nigeria/","www.nan.ng","www.nan.ng/he"
164063,616152609,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,2.4866785079929,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://thenationonlineng.net/nigeria-china-signs-one-china-policy/","thenationo","thenationonli"
164219,616154156,20170111,201701,2017,2017.0301,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,2,1,2,3.27510917030568,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://www.nan.ng/headlines/china-mulls-40-billion-investment-nigeria/","www.nan.ng","www.nan.ng/he"
164220,616154157,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,3,2,3,3.58803198481555,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://www.nan.ng/headlines/china-mulls-40-billion-investment-nigeria/","www.nan.ng","www.nan.ng/he"
164221,616154158,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,3,2,3,3.58803198481555,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://www.nan.ng/headlines/china-mulls-40-billion-investment-nigeria/","www.nan.ng","www.nan.ng/he"
164222,616154160,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,57,57,5,"1",8,2,1,2,2.4866785079929,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://thenationonlineng.net/nigeria-china-signs-one-china-policy/","thenationo","thenationonli"
164223,616154163,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINA","CHN",NA,NA,NA,NA,"GOV",NA,NA,0,10,10,1,"1",0,2,1,2,3.74449339207048,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111164500,"http://punchng.com/china-pledges-new-40b-investment-in-nigeria/","punchng.co","punchng.com/c"
164707,616165109,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,2,1,2,4.6875,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111173000,"http://www.vanguardngr.com/2017/01/nigeria-china-sign-one-china-policy-agreement/","www.vangua","www.vanguardn"
164755,616165699,20170111,201701,2017,2017.0301,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,2,1,2,4.37956204379562,4,"Republic Of China, Taiwan (general), Taiwan","TW","TW00",13277,24,121,"-2637939",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111173000,"http://thenewsnigeria.com.ng/2017/01/nigeria-china-sign-one-china-policy-agreement/","thenewsnig","thenewsnigeri"
164756,616165702,20170111,201701,2017,2017.0301,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,1,1,1,4.6875,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"China","CH","CH",NA,35,105,"CH",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111173000,"http://www.vanguardngr.com/2017/01/nigeria-china-sign-one-china-policy-agreement/","www.vangua","www.vanguardn"
164827,616166343,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,4,1,4,4.37956204379562,4,"Republic Of China, Taiwan (general), Taiwan","TW","TW00",13277,24,121,"-2637939",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111173000,"http://thenewsnigeria.com.ng/2017/01/nigeria-china-sign-one-china-policy-agreement/","thenewsnig","thenewsnigeri"
164828,616166345,20170111,201701,2017,2017.0301,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,1,1,1,4.6875,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111173000,"http://www.vanguardngr.com/2017/01/nigeria-china-sign-one-china-policy-agreement/","www.vangua","www.vanguardn"
165505,616177791,20170111,201701,2017,2017.0301,"ARE","ABU DHABI","ARE",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,8,1,8,-0.21253985122211,1,"Nigeria","NI","NI",NA,10,8,"NI",4,"Beijing, Beijing, China","CH","CH22",13001,39.9289,116.388,"-1898541",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111181500,"http://www.dw.com/en/opinion-chinas-africa-policy-deserves-applause/a-37094543","www.dw.com","www.dw.com/en"
165506,616177792,20170111,201701,2017,2017.0301,"ARE","ABU DHABI","ARE",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,0,10,10,1,"1",0,2,1,2,-0.21253985122211,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111181500,"http://www.dw.com/en/opinion-chinas-africa-policy-deserves-applause/a-37094543","www.dw.com","www.dw.com/en"
166659,616199849,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,2,1,2,0.79365079365079,4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170111194500,"http://thenationonlineng.net/nigeria-severes-diplomatic-relations-taiwan/","thenationo","thenationonli"
166660,616199850,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,8,1,8,0.79365079365079,1,"China","CH","CH",NA,35,105,"CH",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",4,"Lagos, Lagos, Nigeria","NI","NI05",191416,6.45306,3.39583,"-2017355",20170111194500,"http://thenationonlineng.net/nigeria-severes-diplomatic-relations-taiwan/","thenationo","thenationonli"
166661,616199862,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"TWN","TAIWAN","TWN",NA,NA,NA,NA,NA,NA,NA,1,161,161,16,"4",-4,2,1,2,0.79365079365079,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Republic Of China, Taiwan (general), Taiwan","TW","TW00",13277,24,121,"-2637939",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111194500,"http://thenationonlineng.net/nigeria-severes-diplomatic-relations-taiwan/","thenationo","thenationonli"
166662,616199871,20170111,201701,2017,2017.0301,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,1,40,40,4,"1",1,6,1,6,5.36585365853659,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111194500,"http://thenationonlineng.net/china-plans-fresh-40b-investment-nigeria/","thenationo","thenationonli"
166756,616200946,20170111,201701,2017,2017.0301,"NGA","NIGERIAN","NGA",NA,NA,NA,NA,NA,NA,NA,"CHNGOV","CHINESE","CHN",NA,NA,NA,NA,"GOV",NA,NA,1,40,40,4,"1",1,6,1,6,5.36585365853659,4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111194500,"http://thenationonlineng.net/china-plans-fresh-40b-investment-nigeria/","thenationo","thenationonli"
167004,616206478,20170111,201701,2017,2017.0301,"CHN","CHINESE","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","GOVERNMENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,40,40,4,"1",1,5,1,5,4.5016077170418,1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",1,"Nigeria","NI","NI",NA,10,8,"NI",20170111201500,"http://theeagleonline.com.ng/nigeria-china-sign-one-china-policy-agreement/","theeagleon","theeagleonlin"
167315,616213046,20170111,201701,2017,2017.0301,"AFR","AFRICA","AFR",NA,NA,NA,NA,NA,NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,10,10,1,"1",0,4,1,4,3.27868852459017,4,"Republic Of China, Taiwan (general), Taiwan","TW","TW00",13277,24,121,"-2637939",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111204500,"http://news.xinhuanet.com/english/2017-01/12/c_135974685.htm","news.xinhu","news.xinhuane"
168140,616229714,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,120,120,12,"3",-4,2,1,2,0.43859649122807,1,"China","CH","CH",NA,35,105,"CH",0,NA,NA,NA,NA,NA,NA,NA,1,"Nigeria","NI","NI",NA,10,8,"NI",20170111220000,"http://www.nairaland.com/3567508/buhari-receives-wang-yi-foreign","www.nairal","www.nairaland"
168418,616235960,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,1,57,57,5,"1",8,2,1,2,3.36391437308869,1,"China","CH","CH",NA,35,105,"CH",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111223000,"http://www.channelstv.com/2017/01/11/well-honour-all-agreements-with-china-president-buhari/","www.channe","www.channelst"
168421,616235970,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,51,51,5,"1",3.4,2,1,2,3.36391437308869,4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",20170111223000,"http://www.channelstv.com/2017/01/11/well-honour-all-agreements-with-china-president-buhari/","www.channe","www.channelst"
168472,616236444,20170111,201701,2017,2017.0301,"GOV","PRESIDENT",NA,NA,NA,NA,NA,"GOV",NA,NA,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,1,57,57,5,"1",8,10,1,10,3.36391437308869,1,"China","CH","CH",NA,35,105,"CH",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",4,"Buhari, Kano, Nigeria","NI","NI29",191078,11.4148,8.25082,"-2008713",20170111223000,"http://www.channelstv.com/2017/01/11/well-honour-all-agreements-with-china-president-buhari/","www.channe","www.channelst"
168558,616239146,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,30,30,3,"1",4,6,1,3,5.77281191806332,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111224500,"http://news.xinhuanet.com/english/2017-01/12/c_135974837.htm","news.xinhu","news.xinhuane"
168559,616239147,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,0,30,30,3,"1",4,3,1,2,5.77281191806332,1,"China","CH","CH",NA,35,105,"CH",1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111224500,"http://news.xinhuanet.com/english/2017-01/12/c_135974837.htm","news.xinhu","news.xinhuane"
168560,616239149,20170111,201701,2017,2017.0301,"CHN","CHINA","CHN",NA,NA,NA,NA,NA,NA,NA,"NGA","NIGERIA","NGA",NA,NA,NA,NA,NA,NA,NA,1,50,50,5,"1",3.5,10,1,8,5.77281191806332,1,"China","CH","CH",NA,35,105,"CH",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",4,"Abuja, Abuja Federal Capital Territory, Nigeria","NI","NI11",191147,9.08333,7.53333,"-1997013",20170111224500,"http://news.xinhuanet.com/english/2017-01/12/c_135974837.htm","news.xinhu","news.xinhuane"
